mrk_time_iso,mrk_time_epoch,mrk_file,line,quality
2025-10-02 10:46:32.270,1759394792.270159,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,307,0.014643,
2025-10-02 10:46:33.105,1759394793.105111,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,79,0.014990,
2025-10-02 10:46:33.400,1759394793.400208,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,308,0.014643,
2025-10-02 10:46:34.303,1759394794.303300,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,80,0.014962,
2025-10-02 10:46:34.597,1759394794.597185,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,309,0.014643,
2025-10-02 10:46:35.401,1759394795.401137,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,81,0.014875,
2025-10-02 10:46:35.761,1759394795.761334,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,310,0.014643,
2025-10-02 10:46:36.801,1759394796.801511,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,82,0.014863,
2025-10-02 10:46:36.991,1759394796.991683,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,311,0.014643,
2025-10-02 10:46:37.999,1759394797.999874,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,83,0.014873,
2025-10-02 10:46:38.171,1759394798.171912,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,312,0.014643,
2025-10-02 10:46:39.197,1759394799.197079,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,84,0.014874,
2025-10-02 10:46:39.403,1759394799.403846,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,313,0.014643,
2025-10-02 10:46:39.787,1759394799.787386,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,85,0.014907,
2025-10-02 10:46:40.586,1759394800.586094,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,314,0.014643,
2025-10-02 10:46:40.818,1759394800.818627,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,86,0.014891,
2025-10-02 10:46:41.784,1759394801.784211,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,315,0.014643,
2025-10-02 10:46:42.016,1759394802.016066,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,87,0.014857,
2025-10-02 10:46:42.365,1759394802.365551,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,316,0.014643,
2025-10-02 10:46:43.213,1759394803.213945,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,88,0.014859,
2025-10-02 10:46:43.685,1759394803.685253,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,317,0.014643,
2025-10-02 10:46:44.411,1759394804.411779,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,89,0.014905,
2025-10-02 10:46:44.901,1759394804.901538,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,318,0.014643,
2025-10-02 10:46:45.627,1759394805.627720,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,90,0.014912,
2025-10-02 10:46:45.713,1759394805.713287,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,319,0.014643,
2025-10-02 10:46:46.708,1759394806.708039,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,91,0.014934,
2025-10-02 10:46:47.197,1759394807.197490,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,320,0.014643,
2025-10-02 10:46:47.421,1759394807.421402,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,92,0.014767,
2025-10-02 10:46:48.395,1759394808.395403,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,321,0.014643,
2025-10-02 10:46:48.839,1759394808.839659,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,93,0.014662,
2025-10-02 10:46:49.511,1759394809.511396,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,322,0.014643,
2025-10-02 10:46:50.036,1759394810.036640,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,94,0.014646,
2025-10-02 10:46:50.709,1759394810.709638,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,323,0.014643,
2025-10-02 10:46:50.750,1759394810.750934,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,95,0.014682,
2025-10-02 10:46:51.709,1759394811.709646,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,324,0.014643,
2025-10-02 10:46:52.131,1759394812.131535,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,96,0.014631,
2025-10-02 10:46:53.015,1759394813.015525,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,325,0.014643,
2025-10-02 10:46:53.328,1759394813.328703,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,97,0.014601,
2025-10-02 10:46:54.213,1759394814.213198,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,326,0.014643,
2025-10-02 10:46:54.526,1759394814.526170,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,98,0.014639,
2025-10-02 10:46:55.325,1759394815.325702,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,99,0.014561,
2025-10-02 10:46:55.412,1759394815.412108,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,327,0.014643,
2025-10-02 10:46:55.922,1759394815.922935,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,100,0.014593,
2025-10-02 10:46:56.625,1759394816.625438,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,328,0.014643,
2025-10-02 10:46:56.937,1759394816.937367,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,101,0.014569,
2025-10-02 10:46:57.804,1759394817.804636,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,329,0.014643,
2025-10-02 10:46:58.134,1759394818.134596,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,102,0.014559,
2025-10-02 10:46:59.019,1759394819.019740,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,330,0.014643,
2025-10-02 10:46:59.031,1759394819.031087,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,103,0.014527,
2025-10-02 10:47:00.201,1759394820.201206,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,331,0.014643,
2025-10-02 10:47:00.463,1759394820.463678,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,104,0.014579,
2025-10-02 10:47:01.433,1759394821.433566,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,332,0.014643,
2025-10-02 10:47:01.643,1759394821.643918,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,105,0.014588,
2025-10-02 10:47:02.531,1759394822.531105,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,333,0.014643,
2025-10-02 10:47:02.826,1759394822.826048,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,106,0.014480,
2025-10-02 10:47:03.730,1759394823.730984,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,334,0.014643,
2025-10-02 10:47:04.056,1759394824.056942,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,107,0.014336,
2025-10-02 10:47:04.930,1759394824.930408,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,335,0.014643,
2025-10-02 10:47:05.254,1759394825.254766,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,108,0.014448,
2025-10-02 10:47:06.127,1759394826.127014,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,336,0.014643,
2025-10-02 10:47:06.455,1759394826.455497,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,109,0.014544,
2025-10-02 10:47:07.224,1759394827.224366,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,337,0.014643,
2025-10-02 10:47:07.654,1759394827.654885,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,110,0.014626,
2025-10-02 10:47:08.237,1759394828.237791,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,338,0.014643,
2025-10-02 10:47:08.849,1759394828.849788,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,111,0.014632,
2025-10-02 10:47:10.049,1759394830.049254,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,112,0.014610,
2025-10-02 10:47:11.148,1759394831.148023,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,113,0.014589,
2025-10-02 10:47:11.824,1759394831.824217,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,339,0.014643,
2025-10-02 10:47:12.346,1759394832.346876,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,114,0.014562,
2025-10-02 10:47:12.955,1759394832.955627,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,340,0.014643,
2025-10-02 10:47:13.748,1759394833.748498,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,115,0.014639,
2025-10-02 10:47:14.155,1759394834.155822,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,341,0.014643,
2025-10-02 10:47:14.945,1759394834.945745,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,116,0.014640,
2025-10-02 10:47:15.353,1759394835.353283,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,342,0.014643,
2025-10-02 10:47:16.360,1759394836.360506,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,117,0.014625,
2025-10-02 10:47:16.570,1759394836.570457,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,343,0.014643,
2025-10-02 10:47:17.556,1759394837.556975,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,118,0.014650,
2025-10-02 10:47:17.767,1759394837.767189,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,344,0.014643,
2025-10-02 10:47:18.354,1759394838.354732,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,119,0.014635,
2025-10-02 10:47:18.981,1759394838.981245,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,345,0.014643,
2025-10-02 10:47:19.668,1759394839.668995,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,120,0.014668,
2025-10-02 10:47:20.382,1759394840.382335,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,346,0.014643,
2025-10-02 10:47:20.866,1759394840.866591,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,121,0.014617,
2025-10-02 10:47:21.581,1759394841.581561,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,347,0.014643,
2025-10-02 10:47:22.048,1759394842.048617,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,122,0.014622,
2025-10-02 10:47:22.698,1759394842.698431,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,348,0.014643,
2025-10-02 10:47:23.280,1759394843.280593,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,123,0.014610,
2025-10-02 10:47:23.884,1759394843.884261,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,349,0.014643,
2025-10-02 10:47:24.478,1759394844.478877,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,124,0.014790,
2025-10-02 10:47:25.065,1759394845.065919,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,125,0.014768,
2025-10-02 10:47:25.097,1759394845.097075,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,350,0.014643,
2025-10-02 10:47:26.182,1759394846.182425,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,126,0.014581,
2025-10-02 10:47:26.279,1759394846.279760,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,351,0.014643,
2025-10-02 10:47:27.363,1759394847.363577,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,127,0.014595,
2025-10-02 10:47:27.494,1759394847.494757,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,352,0.014643,
2025-10-02 10:47:28.015,1759394848.015792,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,128,0.014748,
2025-10-02 10:47:28.709,1759394848.709972,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,353,0.014643,
2025-10-02 10:47:29.482,1759394849.482000,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,129,0.014752,
2025-10-02 10:47:29.912,1759394849.912232,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,354,0.014643,
2025-10-02 10:47:30.682,1759394850.682585,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,130,0.014659,
2025-10-02 10:47:31.012,1759394851.012139,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,355,0.014643,
2025-10-02 10:47:31.868,1759394851.868281,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,131,0.014616,
2025-10-02 10:47:32.210,1759394852.210213,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,356,0.014643,
2025-10-02 10:47:33.081,1759394853.081733,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,132,0.014556,
2025-10-02 10:47:33.411,1759394853.411090,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,357,0.014643,
2025-10-02 10:47:34.199,1759394854.199925,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,133,0.014569,
2025-10-02 10:47:34.625,1759394854.625572,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,358,0.014643,
2025-10-02 10:47:35.384,1759394855.384146,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,134,0.014568,
2025-10-02 10:47:36.583,1759394856.583233,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,135,0.014563,
2025-10-02 10:47:37.799,1759394857.799074,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,136,0.014599,
2025-10-02 10:47:38.996,1759394858.996722,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,137,0.014614,
2025-10-02 10:47:40.193,1759394860.193779,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,138,0.014596,
